ts,oid,trader,side,type,price,qty
335.600000,3416,N0,sell,cancel,100.76,34
335.600000,3533,N0,buy,market,,56
335.700000,3523,N10,buy,cancel,100.60,39
335.700000,3534,N10,sell,limit,100.69,89
335.800000,3524,N2,buy,cancel,100.52,10
335.800000,3535,N2,buy,limit,100.32,19
335.800000,3534,N10,sell,cancel,100.69,89
335.800000,3536,N10,buy,limit,100.48,27
335.800000,3537,N12,buy,limit,100.51,44
335.900000,3518,N3,buy,cancel,100.48,30
335.900000,3538,N3,buy,market,,56
335.900000,3539,N6,buy,market,,94
335.900000,3540,N10,buy,limit,100.55,28
336.000000,3541,N5,sell,limit,100.71,80
336.000000,3542,N7,buy,limit,100.34,44
336.000000,3543,N9,buy,limit,100.39,68
336.000000,3544,MM,buy,limit,100.54,80
336.000000,3545,MM,sell,limit,100.64,80
336.100000,3546,N11,buy,limit,100.57,14
336.200000,3547,N8,sell,limit,100.70,70
336.200000,3548,N11,sell,limit,100.59,95
336.800000,3526,N6,buy,cancel,100.54,65
336.800000,3549,N6,sell,limit,100.77,91
336.800000,3550,N10,buy,market,,25
336.900000,3551,N2,sell,limit,100.75,33
336.900000,3552,N8,buy,limit,100.45,28
336.900000,3553,N11,sell,limit,100.61,39
336.900000,3369,N14,sell,cancel,100.92,4
336.900000,3554,N14,buy,limit,100.50,80
337.000000,3555,N0,sell,limit,100.58,81
337.000000,3556,N6,buy,market,,99
337.100000,3549,N6,sell,cancel,100.77,91
337.100000,3557,N6,sell,market,,59
337.100000,3558,N10,sell,limit,100.76,80
337.300000,3559,N7,buy,market,,77
337.400000,3560,N5,sell,limit,100.63,69
337.500000,3560,N5,sell,cancel,100.63,69
337.500000,3561,N5,buy,limit,100.43,52
337.500000,3532,N13,buy,cancel,100.46,11
337.500000,3562,N13,sell,market,,25
337.700000,3563,N6,sell,limit,100.66,73
337.700000,3522,N7,buy,cancel,100.52,96
337.700000,3564,N7,sell,limit,100.62,94
337.800000,3551,N2,sell,cancel,100.75,33
337.800000,3565,N2,sell,limit,100.69,98
338.000000,3566,N14,sell,market,,12
338.100000,3514,N7,buy,cancel,100.45,76
338.100000,3567,N7,sell,limit,100.64,33
338.200000,3568,N0,buy,limit,100.55,80
338.200000,3569,N4,sell,limit,100.56,35
338.300000,3565,N2,sell,cancel,100.69,98
338.300000,3570,N2,buy,limit,100.44,39
338.300000,3537,N12,buy,cancel,100.51,44
338.300000,3571,N12,sell,market,,88
338.400000,3572,N13,sell,limit,100.65,74
338.400000,3295,N14,sell,cancel,100.95,48
338.400000,3573,N14,sell,limit,100.61,67
338.600000,3561,N5,buy,cancel,100.43,52
338.600000,3574,N5,sell,limit,101.06,92
338.700000,3575,N9,sell,limit,100.67,95
338.900000,3576,N9,sell,limit,100.62,10
339.000000,3358,N3,sell,cancel,100.97,29
339.000000,3577,N3,sell,market,,93
339.000000,3484,N12,buy,cancel,100.45,16
339.000000,3578,N12,sell,limit,100.64,60
339.000000,3545,MM,sell,cancel,100.64,80
339.000000,3579,MM,buy,limit,100.55,80
339.000000,3580,MM,sell,limit,100.65,80
339.100000,3572,N13,sell,cancel,100.65,74
339.100000,3581,N13,sell,market,,25
339.100000,3582,N14,sell,limit,100.64,40
339.200000,3570,N2,buy,cancel,100.44,39
339.200000,3583,N2,sell,market,,60
339.200000,3584,N5,sell,limit,100.80,41
339.300000,3541,N5,sell,cancel,100.71,80
339.300000,3585,N5,buy,limit,100.56,68
339.400000,3535,N2,buy,cancel,100.32,19
339.400000,3586,N2,buy,limit,100.64,48
339.600000,3585,N5,buy,cancel,100.56,33
339.600000,3587,N5,buy,market,,29
339.600000,3588,N12,buy,limit,100.52,34
339.800000,3573,N14,sell,cancel,100.61,4
339.800000,3589,N14,buy,limit,100.37,24
340.000000,3563,N6,sell,cancel,100.66,73
340.000000,3590,N6,buy,limit,100.55,41
340.200000,3591,N0,buy,limit,100.53,13
340.400000,3592,CA,buy,limit,100.52,72
340.600000,3593,N14,buy,limit,100.30,21
340.700000,3536,N10,buy,cancel,100.48,27
340.700000,3594,N10,buy,limit,100.65,14
341.000000,3595,N3,sell,limit,100.74,67
341.000000,3584,N5,sell,cancel,100.80,41
341.000000,3596,N5,sell,market,,70
341.100000,3597,N7,buy,limit,100.65,58
341.200000,3598,N0,sell,market,,67
341.200000,3599,N10,buy,market,,96
341.200000,3600,CB,buy,limit,100.64,11
341.300000,3601,N5,buy,limit,100.66,18
341.500000,3602,N9,sell,limit,100.82,42
341.600000,3603,N3,buy,limit,100.57,66
341.600000,3604,N14,sell,limit,100.71,22
341.700000,3470,N7,buy,cancel,100.41,2
341.700000,3605,N7,buy,limit,100.44,76
341.700000,3558,N10,sell,cancel,100.76,80
341.700000,3606,N10,buy,limit,100.58,79
341.700000,3607,N13,sell,limit,100.78,35
342.000000,3580,MM,sell,cancel,100.65,80
342.000000,3608,MM,buy,limit,100.57,80
342.000000,3609,MM,sell,limit,100.67,80
342.200000,3610,N6,buy,limit,100.57,30
342.300000,3574,N5,sell,cancel,101.06,92
342.300000,3611,N5,buy,market,,78
342.300000,3612,N11,buy,limit,100.35,66
342.700000,3613,N12,buy,market,,19
342.800000,3510,N12,buy,cancel,100.41,38
342.800000,3614,N12,buy,market,,44
342.900000,3615,N10,sell,market,,73
343.100000,3616,N2,buy,limit,100.61,33
343.100000,3617,N5,sell,market,,47
343.200000,3618,N4,buy,limit,100.44,87
343.200000,3610,N6,buy,cancel,100.57,30
343.200000,3619,N6,buy,market,,33
343.400000,3620,N4,buy,limit,100.70,66
343.500000,3621,N2,sell,market,,48
343.500000,3530,N9,buy,cancel,100.41,90
343.500000,3622,N9,sell,limit,100.71,31
343.500000,3500,N10,buy,cancel,100.49,63
343.500000,3623,N10,sell,limit,100.83,21
343.600000,3624,N3,buy,limit,100.50,18
343.600000,3625,N11,buy,market,,26
343.800000,3626,N6,buy,limit,100.70,86
344.000000,3627,N5,sell,limit,100.73,82
344.100000,3628,N10,sell,market,,36
344.200000,3629,N6,sell,market,,84
344.200000,3630,CA,buy,limit,100.47,13
344.200000,3631,CB,buy,limit,100.59,97
344.300000,3632,N8,buy,market,,68
344.400000,3633,N5,sell,limit,100.83,40
344.400000,3634,N6,sell,limit,100.81,53
344.500000,3635,N11,buy,limit,100.62,84
344.500000,3607,N13,sell,cancel,100.78,35
344.500000,3636,N13,buy,market,,45
344.900000,3637,N7,buy,limit,100.52,61
345.000000,3638,N6,buy,limit,100.19,26
345.000000,3639,N11,buy,limit,100.71,64
345.000000,3640,N12,sell,limit,100.82,28
345.000000,3641,N13,buy,limit,100.65,45
345.000000,3608,MM,buy,cancel,100.57,37
345.000000,3642,MM,buy,limit,100.67,80
345.000000,3643,MM,sell,limit,100.77,80
345.100000,3644,N6,buy,market,,77
345.200000,3645,N0,buy,limit,100.73,89
345.200000,3646,N5,buy,limit,100.67,11
345.500000,3647,N2,buy,limit,100.63,23
345.500000,3648,N5,sell,market,,30
345.600000,3649,N14,sell,limit,100.70,90
345.900000,3650,N0,buy,market,,43
346.000000,3651,CA,sell,limit,100.75,66
346.100000,3652,N3,buy,market,,11
346.100000,3493,N10,buy,cancel,100.47,55
346.100000,3653,N10,sell,limit,101.22,58
346.100000,3654,N13,buy,limit,100.58,71
346.200000,3655,N2,sell,market,,22
346.500000,3656,N0,sell,limit,100.71,39
346.500000,3634,N6,sell,cancel,100.81,53
346.500000,3657,N6,buy,limit,100.69,36
346.600000,3658,N8,sell,market,,56
346.700000,3659,CA,buy,limit,100.67,36
346.800000,3660,N11,buy,market,,39
346.900000,3661,N9,buy,market,,67
346.900000,3640,N12,sell,cancel,100.82,28
346.900000,3662,N12,buy,limit,100.52,75
347.000000,3552,N8,buy,cancel,100.45,28
347.000000,3663,N8,buy,limit,100.68,41
347.000000,3664,N10,buy,market,,20
347.100000,3554,N14,buy,cancel,100.50,29
347.100000,3665,N14,buy,limit,100.63,67
347.200000,3666,N1,buy,limit,100.71,94
347.300000,3667,N10,buy,limit,100.73,70
347.400000,3668,N4,buy,market,,23
347.400000,3669,CA,sell,limit,100.76,75
347.450000,3670,CB,buy,market,,75
347.500000,3671,N3,buy,limit,100.59,94
347.600000,3672,N1,sell,limit,100.79,20
347.800000,3673,CB,buy,market,,16
347.900000,3589,N14,buy,cancel,100.37,24
347.900000,3674,N14,sell,limit,100.84,77
347.900000,3675,CA,buy,limit,100.79,77
348.000000,3676,N1,sell,limit,100.83,50
348.000000,3677,N2,buy,market,,65
348.000000,3678,N10,buy,limit,100.80,28
348.000000,3642,MM,buy,cancel,100.67,60
348.000000,3679,MM,buy,limit,100.75,80
348.000000,3680,MM,sell,limit,100.85,80
348.300000,3638,N6,buy,cancel,100.19,26
348.300000,3681,N6,buy,limit,100.73,37
348.700000,3631,CB,buy,cancel,100.59,97
348.700000,3682,CB,buy,limit,100.53,49
348.900000,3683,N9,buy,market,,91
348.900000,3684,N14,buy,limit,100.52,62
348.900000,3682,CB,buy,cancel,100.53,49
348.900000,3685,CB,buy,market,,22
349.000000,3686,N1,buy,limit,100.69,34
349.200000,3687,N13,sell,limit,100.97,54
349.300000,3647,N2,buy,cancel,100.63,23
349.300000,3688,N2,sell,limit,101.13,42
349.400000,3681,N6,buy,cancel,100.73,37
349.400000,3689,N6,buy,limit,100.74,74
349.400000,3612,N11,buy,cancel,100.35,66
349.400000,3690,N11,buy,limit,100.66,24
349.500000,3689,N6,buy,cancel,100.74,74
349.500000,3691,N6,buy,limit,100.71,96
349.600000,3692,N14,sell,market,,50
349.800000,3693,N8,sell,limit,100.96,94
350.000000,3694,CA,buy,limit,100.52,71
350.200000,3684,N14,buy,cancel,100.52,62
350.200000,3695,N14,buy,limit,100.73,89
350.300000,3696,N4,buy,limit,100.62,19
350.500000,3697,N4,buy,market,,60
350.700000,3698,N1,sell,limit,100.75,58
350.800000,3699,N1,buy,limit,100.70,54
350.900000,3700,N5,buy,limit,100.63,31
350.900000,3605,N7,buy,cancel,100.44,76
350.900000,3701,N7,sell,limit,100.77,30
350.900000,3702,N13,buy,limit,100.53,73
351.000000,3543,N9,buy,cancel,100.39,68
351.000000,3703,N9,buy,limit,100.58,51
351.000000,3679,MM,buy,cancel,100.75,73
351.000000,3680,MM,sell,cancel,100.85,55
351.000000,3704,MM,buy,limit,100.65,80
351.000000,3705,MM,sell,limit,100.75,80
351.100000,3687,N13,sell,cancel,100.97,54
351.100000,3706,N13,buy,limit,100.68,86
351.200000,3690,N11,buy,cancel,100.66,24
351.200000,3707,N11,buy,limit,100.53,81
351.200000,3708,CB,buy,limit,100.54,10
351.300000,3709,N5,sell,limit,100.79,17
351.300000,3710,N12,sell,limit,100.80,36
351.400000,3711,CA,buy,limit,100.62,97
351.500000,3712,N13,sell,market,,79
351.600000,3713,N13,sell,market,,12
351.600000,3714,N14,sell,limit,100.68,33
351.700000,3646,N5,buy,cancel,100.67,11
351.700000,3715,N5,sell,limit,100.84,58
351.800000,3624,N3,buy,cancel,100.50,18
351.800000,3716,N3,sell,limit,100.68,41
351.800000,3496,N7,buy,cancel,100.30,97
351.800000,3717,N7,sell,limit,100.63,98
351.900000,3718,N0,sell,limit,100.82,44
352.000000,3699,N1,buy,cancel,100.70,54
352.000000,3719,N1,buy,limit,100.55,84
352.200000,3720,N5,sell,limit,100.74,36
352.200000,3693,N8,sell,cancel,100.96,94
352.200000,3721,N8,buy,market,,90
352.300000,3688,N2,sell,cancel,101.13,42
352.300000,3722,N2,sell,limit,100.61,87
352.300000,3723,N7,sell,market,,90
352.400000,3724,N0,sell,limit,100.61,79
352.500000,3725,N8,buy,limit,100.62,63
352.700000,3726,N2,buy,market,,93
352.900000,3727,N3,sell,limit,100.66,50
352.900000,3728,N11,buy,limit,100.56,74
353.000000,3729,N5,sell,limit,100.80,33
353.100000,3730,N6,buy,market,,62
353.200000,3731,N10,sell,market,,18
353.300000,3732,N6,buy,limit,100.68,36
353.300000,3542,N7,buy,cancel,100.34,44
353.300000,3733,N7,buy,limit,100.63,34
353.300000,3641,N13,buy,cancel,100.65,27
353.300000,3734,N13,sell,limit,100.77,40
354.000000,3728,N11,buy,cancel,100.56,74
354.000000,3735,N11,sell,limit,100.76,11
354.000000,3704,MM,buy,cancel,100.65,80
354.000000,3736,MM,buy,limit,100.61,80
354.000000,3737,MM,sell,limit,100.71,80
354.100000,3738,N0,sell,limit,100.66,49
354.100000,3739,N4,sell,market,,87
354.100000,3740,N7,buy,limit,100.61,30
354.200000,3593,N14,buy,cancel,100.30,21
354.200000,3741,N14,sell,limit,100.93,11
354.200000,3742,CA,buy,market,,89
354.500000,3743,N6,sell,limit,100.71,57
354.500000,3744,N11,sell,limit,100.69,39
354.600000,3745,N8,sell,limit,100.66,62
354.700000,3746,N6,sell,limit,100.63,23
354.800000,3708,CB,buy,cancel,100.54,10
354.800000,3747,CB,sell,market,,74
354.900000,3715,N5,sell,cancel,100.84,58
354.900000,3748,N5,sell,limit,100.80,25
355.100000,3749,N6,buy,limit,100.55,99
355.400000,3750,N2,sell,limit,100.59,52
355.600000,3718,N0,sell,cancel,100.82,44
355.600000,3751,N0,buy,limit,100.44,97
355.700000,3752,N2,sell,limit,100.80,48
355.700000,3753,N8,buy,limit,100.36,16
355.800000,3754,N10,sell,limit,100.47,59
355.900000,3755,N1,sell,market,,94
356.000000,3756,N0,sell,limit,100.42,27
356.100000,3752,N2,sell,cancel,100.80,48
356.100000,3757,N2,sell,limit,100.46,87
356.100000,3749,N6,buy,cancel,100.55,99
356.100000,3758,N6,sell,limit,100.52,87
356.200000,3759,N10,buy,limit,100.37,16
356.300000,3748,N5,sell,cancel,100.80,25
356.300000,3760,N5,sell,limit,100.44,59
356.300000,3741,N14,sell,cancel,100.93,11
356.300000,3761,N14,buy,limit,100.40,67
356.400000,3762,CB,sell,limit,100.60,81
356.500000,3515,N1,buy,cancel,100.37,71
356.500000,3763,N1,sell,market,,62
356.500000,3743,N6,sell,cancel,100.71,57
356.500000,3764,N6,sell,limit,100.44,60
356.600000,3765,N10,sell,limit,100.59,58
356.700000,3766,N5,sell,limit,100.49,10
356.800000,3719,N1,buy,cancel,100.55,24
356.800000,3767,N1,sell,limit,100.51,38
356.900000,3745,N8,sell,cancel,100.66,62
356.900000,3768,N8,sell,limit,100.52,19
357.000000,3729,N5,sell,cancel,100.80,10
357.000000,3769,N5,sell,market,,48
357.000000,3737,MM,sell,cancel,100.71,4
357.000000,3770,MM,buy,limit,100.41,80
357.000000,3771,MM,sell,limit,100.51,80
357.100000,3772,N3,buy,limit,100.43,59
357.200000,3773,N0,buy,limit,100.37,55
357.300000,3618,N4,buy,cancel,100.44,87
357.300000,3774,N4,buy,limit,100.34,62
357.400000,3775,N0,buy,market,,97
357.700000,3694,CA,buy,cancel,100.52,71
357.700000,3776,CA,sell,limit,100.58,94
357.700000,3777,CA,sell,limit,100.50,60
357.750000,3778,CB,buy,market,,60
357.800000,3779,N5,sell,limit,100.65,85
357.800000,3780,N11,sell,limit,100.55,21
357.900000,3781,N9,buy,limit,100.30,17
357.900000,3734,N13,sell,cancel,100.77,40
357.900000,3782,N13,buy,market,,78
358.000000,3783,N14,sell,limit,100.60,23
358.100000,3784,N6,sell,market,,91
358.200000,3785,N1,sell,market,,59
358.200000,3786,CB,buy,limit,100.36,95
358.300000,3787,CB,buy,market,,64
358.400000,3788,N0,sell,limit,100.52,54
358.500000,3789,N1,sell,limit,100.48,96
358.600000,3790,N6,sell,limit,100.59,21
358.700000,3791,N3,sell,limit,100.46,53
358.700000,3792,N8,sell,limit,100.60,95
358.700000,3793,N10,buy,limit,100.12,51
358.900000,3794,N8,sell,limit,100.45,99
359.200000,3795,N4,sell,limit,100.46,49
359.300000,3796,N2,sell,limit,100.48,41
359.300000,3797,CA,buy,limit,100.38,69
359.500000,3798,N3,buy,limit,100.19,89
359.600000,3799,N0,buy,limit,100.43,18
359.900000,3800,N7,sell,market,,77
360.000000,3801,N4,buy,limit,100.25,38
360.000000,3802,N9,sell,limit,100.54,73
360.000000,3770,MM,buy,cancel,100.41,80
360.000000,3803,MM,buy,limit,100.39,80
360.000000,3804,MM,sell,limit,100.49,80
360.100000,3744,N11,sell,cancel,100.69,39
360.100000,3805,N11,sell,market,,82
360.200000,3806,N10,sell,limit,100.48,99
360.200000,3807,N12,sell,limit,100.46,80
360.300000,3808,N3,sell,limit,100.59,57
360.300000,3809,N5,buy,limit,100.27,56
360.300000,3810,N13,buy,limit,100.34,24
360.400000,3808,N3,sell,cancel,100.59,57
360.400000,3811,N3,buy,limit,100.39,18
360.500000,3812,N10,sell,limit,100.47,23
360.700000,3810,N13,buy,cancel,100.34,24
360.700000,3813,N13,sell,limit,100.47,47
360.800000,3814,N5,sell,limit,100.50,81
360.900000,3815,N1,sell,limit,100.61,51
360.900000,3816,N12,buy,market,,11
361.000000,3817,N1,sell,market,,55
361.000000,3818,N4,buy,limit,100.37,73
361.000000,3819,N9,buy,limit,100.29,97
361.100000,3820,N0,sell,limit,100.49,26
361.100000,3821,N4,sell,limit,100.50,77
361.100000,3814,N5,sell,cancel,100.50,81
361.100000,3822,N5,buy,limit,100.43,44
361.200000,3795,N4,sell,cancel,100.46,49
361.200000,3823,N4,buy,limit,100.43,46
361.200000,3824,N7,sell,limit,100.77,93
361.300000,3825,N0,sell,limit,100.63,69
361.400000,3826,N2,buy,limit,100.40,43
361.500000,3827,N1,buy,limit,100.30,59
361.500000,3798,N3,buy,cancel,100.19,89
361.500000,3828,N3,buy,limit,100.43,19
361.600000,3829,N2,sell,limit,100.56,10
361.600000,3735,N11,sell,cancel,100.76,11
361.600000,3830,N11,sell,limit,100.51,28
361.700000,3653,N10,sell,cancel,101.22,58
361.700000,3831,N10,sell,limit,100.48,56
361.800000,3832,N3,buy,limit,100.42,98
361.800000,3833,N11,sell,limit,100.52,53
361.800000,3807,N12,sell,cancel,100.46,80
361.800000,3834,N12,sell,limit,100.59,81
362.000000,3835,CA,buy,market,,37
362.100000,3824,N7,sell,cancel,100.77,93
362.100000,3836,N7,buy,market,,40
362.100000,3837,N14,sell,limit,100.50,62
362.200000,3838,N2,buy,limit,100.35,88
362.200000,3839,CA,sell,limit,100.51,15
362.400000,3840,N5,sell,market,,15
362.500000,3841,N10,sell,limit,100.32,73
362.500000,3842,N12,sell,market,,28
362.500000,3843,N14,sell,limit,100.38,21
362.600000,3794,N8,sell,cancel,100.45,11
362.600000,3844,N8,buy,limit,100.07,71
362.600000,3845,N10,buy,limit,100.24,66
362.800000,3830,N11,sell,cancel,100.51,28
362.800000,3846,N11,sell,limit,100.30,19
362.900000,3847,N8,sell,limit,100.50,38
363.000000,3848,N14,sell,limit,100.31,88
363.000000,3803,MM,buy,cancel,100.39,38
363.000000,3804,MM,sell,cancel,100.49,80
363.000000,3849,MM,buy,limit,100.26,80
363.000000,3850,MM,sell,limit,100.36,80
363.200000,3781,N9,buy,cancel,100.30,17
363.200000,3851,N9,sell,limit,100.36,26
363.200000,3837,N14,sell,cancel,100.50,62
363.200000,3852,N14,sell,market,,47
363.300000,3853,N2,sell,market,,56
363.300000,3854,N14,buy,market,,37
363.400000,3855,N12,sell,limit,100.51,14
363.500000,3856,N14,sell,market,,27
363.700000,3857,CB,sell,limit,100.47,58
363.800000,3858,N10,buy,limit,100.31,88
364.000000,3858,N10,buy,cancel,100.31,88
364.000000,3859,N10,sell,limit,100.51,78
364.000000,3833,N11,sell,cancel,100.52,53
364.000000,3860,N11,buy,market,,29
364.100000,3861,N13,sell,market,,71
364.200000,3862,N5,sell,limit,100.51,30
364.400000,3863,N2,sell,limit,100.33,90
364.600000,3864,N7,sell,limit,100.31,44
364.700000,3865,N0,sell,limit,100.33,11
364.700000,3866,N12,sell,limit,100.34,83
364.700000,3867,N13,sell,market,,24
365.000000,3868,CB,buy,limit,100.27,83
365.200000,3869,N8,sell,limit,100.51,16
365.500000,3870,N1,sell,limit,100.48,67
365.600000,3871,N6,sell,limit,100.53,65
365.800000,3819,N9,buy,cancel,100.29,97
365.800000,3872,N9,sell,limit,100.59,37
365.900000,3873,N8,buy,limit,100.27,76
365.900000,3874,N10,sell,limit,100.64,55
366.000000,3849,MM,buy,cancel,100.26,80
366.000000,3875,MM,buy,limit,100.32,80
366.000000,3876,MM,sell,limit,100.42,80
366.200000,3790,N6,sell,cancel,100.59,21
366.200000,3877,N6,buy,market,,65
366.200000,3878,N14,sell,market,,94
366.300000,3879,N1,sell,limit,100.41,62
366.300000,3880,N13,sell,market,,54
366.500000,3881,N9,sell,market,,53
366.800000,3882,N2,buy,limit,100.12,25
366.800000,3862,N5,sell,cancel,100.51,30
366.800000,3883,N5,sell,limit,100.43,10
367.000000,3884,N10,buy,limit,100.35,25
367.100000,3885,N4,buy,limit,100.35,92
367.100000,3886,N13,sell,limit,100.45,76
367.300000,3887,N7,sell,limit,100.53,69
367.300000,3872,N9,sell,cancel,100.59,37
367.300000,3888,N9,buy,market,,35
367.300000,3889,N14,buy,limit,100.42,70
367.500000,3890,N9,buy,market,,23
367.800000,3891,N2,buy,limit,100.35,79
367.800000,3892,N5,buy,limit,100.39,66
368.000000,3779,N5,sell,cancel,100.65,63
368.000000,3893,N5,sell,limit,100.73,96
368.000000,3894,N10,buy,limit,100.36,13
368.500000,3893,N5,sell,cancel,100.73,96
368.500000,3895,N5,buy,limit,100.30,19
368.600000,3896,N4,buy,limit,100.08,91
368.600000,3897,N7,sell,limit,100.59,16
368.700000,3898,N11,buy,limit,100.10,78
368.700000,3886,N13,sell,cancel,100.45,72
368.700000,3899,N13,buy,limit,100.33,65
368.800000,3825,N0,sell,cancel,100.63,69
368.800000,3900,N0,buy,market,,37
369.000000,3901,N12,buy,market,,54
369.000000,3902,MM,buy,limit,100.38,80
369.000000,3903,MM,sell,limit,100.48,80
369.100000,3904,N0,buy,limit,100.42,20
369.100000,3885,N4,buy,cancel,100.35,92
369.100000,3905,N4,buy,market,,38
369.200000,3906,N5,sell,market,,57
369.200000,3907,N8,buy,limit,100.39,35
369.200000,3868,CB,buy,cancel,100.27,53
369.200000,3908,CB,buy,limit,100.31,80
369.400000,3909,N13,buy,limit,100.10,94
369.500000,3839,CA,sell,cancel,100.51,15
369.500000,3910,CA,buy,market,,45
369.600000,3796,N2,sell,cancel,100.48,41
369.600000,3911,N2,buy,limit,100.32,72
369.600000,3912,N4,buy,market,,33
369.700000,3913,N10,sell,market,,51
369.800000,3914,N10,buy,limit,100.39,32
369.900000,3915,N6,buy,limit,100.40,37
370.100000,3916,N8,buy,limit,100.33,62
370.100000,3917,N14,buy,limit,100.33,42
370.200000,3918,N5,sell,limit,100.70,12
370.400000,3919,N6,buy,limit,100.33,11
370.500000,3920,N1,buy,limit,100.40,73
370.500000,3921,N9,sell,market,,95
370.500000,3874,N10,sell,cancel,100.64,55
370.500000,3922,N10,buy,limit,100.26,37
370.500000,3923,N14,buy,limit,100.37,80
370.500000,3924,CA,sell,market,,73
370.700000,3821,N4,sell,cancel,100.50,77
370.700000,3925,N4,buy,limit,100.34,13
370.800000,3802,N9,sell,cancel,100.54,73
370.800000,3926,N9,buy,limit,100.03,86
370.900000,3898,N11,buy,cancel,100.10,78
370.900000,3927,N11,buy,limit,100.29,96
370.900000,3917,N14,buy,cancel,100.33,42
370.900000,3928,N14,buy,market,,47
371.000000,3884,N10,buy,cancel,100.35,25
371.000000,3929,N10,buy,limit,100.29,55
371.100000,3930,N14,sell,limit,100.34,80
371.200000,3931,N6,sell,limit,100.34,67
371.300000,3932,N3,sell,limit,100.39,14
371.700000,3933,N7,sell,limit,100.44,45
371.700000,3922,N10,buy,cancel,100.26,37
371.700000,3934,N10,sell,market,,49
371.800000,3801,N4,buy,cancel,100.25,38
371.800000,3935,N4,buy,market,,82
