ts,buyer,seller,price,qty,aggressor,mid_at_trade
502.400000,N4,N14,100.15,17,sell,100.180000
502.400000,CB,N14,100.15,18,sell,100.180000
502.600000,N3,N14,100.12,10,buy,100.100000
502.600000,N3,N13,100.21,51,buy,100.145000
502.600000,N3,N12,100.26,18,buy,100.170000
503.000000,CB,N6,100.11,55,sell,100.130000
503.200000,CB,N13,100.11,9,sell,100.130000
503.200000,N4,N13,100.08,37,sell,100.115000
503.300000,N4,N0,100.08,29,sell,100.115000
503.300000,N1,N0,100.07,13,sell,100.110000
503.400000,N1,N5,100.07,51,sell,100.110000
503.400000,N10,N5,100.04,48,sell,100.095000
503.400000,N9,N12,100.06,11,sell,100.105000
503.700000,N9,N0,100.06,14,sell,100.105000
503.900000,N13,N5,100.09,10,buy,100.075000
503.900000,N13,CB,100.10,50,buy,100.080000
503.900000,N13,N0,100.15,11,buy,100.105000
504.300000,N4,MM,100.09,56,buy,100.075000
504.300000,N9,N13,100.06,46,sell,100.075000
504.400000,N9,N7,100.06,8,sell,100.075000
504.400000,N10,N7,100.04,21,sell,100.065000
504.500000,N10,N10,100.04,5,sell,100.065000
504.500000,N4,N10,100.02,6,sell,100.055000
504.600000,N4,N5,100.02,72,sell,100.055000
504.900000,N4,N11,100.02,7,sell,100.055000
504.900000,N14,N11,99.99,22,sell,100.040000
505.100000,N14,N7,99.99,18,sell,100.040000
505.100000,MM,N7,99.99,40,sell,100.040000
505.300000,N12,MM,100.09,24,buy,100.085000
505.400000,N12,N6,100.10,4,sell,100.105000
505.400000,N13,N6,100.08,32,sell,100.095000
505.500000,N13,N3,100.08,43,sell,100.095000
505.500000,N1,N3,100.08,17,sell,100.095000
505.900000,N1,N10,100.08,9,sell,100.095000
505.900000,N8,N10,100.07,21,sell,100.090000
506.000000,N8,N9,100.07,74,sell,100.090000
506.000000,MM,N9,99.99,23,sell,100.050000
506.100000,N8,N1,100.11,22,buy,100.050000
507.000000,N14,N12,100.14,18,buy,100.130000
507.200000,N13,N12,100.14,2,buy,100.130000
507.600000,N4,N7,100.16,61,buy,100.155000
507.600000,N10,N7,100.16,4,buy,100.155000
507.600000,N10,N5,100.18,81,buy,100.165000
508.100000,N5,N0,100.19,32,buy,100.170000
508.100000,N5,MM,100.22,67,buy,100.185000
508.200000,N13,MM,100.22,13,buy,100.185000
508.400000,N10,N6,100.27,50,buy,100.265000
508.500000,N2,N6,100.27,20,buy,100.265000
508.500000,N2,N11,100.31,29,buy,100.285000
508.500000,N13,N11,100.31,27,buy,100.285000
509.100000,N13,N11,100.26,35,sell,100.280000
509.500000,N13,N0,100.26,5,sell,100.280000
510.100000,N1,N13,100.17,25,sell,100.180000
510.400000,N8,N10,100.19,60,buy,100.180000
510.500000,N14,N1,100.15,78,sell,100.170000
510.500000,MM,N1,100.13,6,sell,100.160000
510.500000,N10,N10,100.19,25,buy,100.160000
510.600000,N4,N10,100.19,14,buy,100.160000
510.600000,N4,N0,100.22,13,buy,100.175000
511.400000,N9,N0,100.22,54,buy,100.195000
511.400000,N9,MM,100.23,4,buy,100.200000
511.500000,MM,N10,100.13,45,sell,100.180000
512.300000,N11,MM,100.23,12,buy,100.215000
512.500000,N1,N13,100.20,59,sell,100.215000
512.500000,N13,N13,100.19,19,sell,100.210000
512.700000,N13,N10,100.19,11,sell,100.210000
512.700000,N13,N13,100.19,50,sell,100.210000
512.800000,MM,N5,100.13,29,sell,100.135000
513.100000,N0,N14,100.05,29,sell,100.075000
513.100000,N3,N14,100.05,23,sell,100.075000
513.200000,N3,N5,100.10,25,buy,100.075000
513.200000,N3,MM,100.12,74,buy,100.085000
513.600000,N5,N11,100.09,94,sell,100.105000
514.000000,N3,N14,100.05,22,sell,100.085000
514.000000,N6,N14,100.02,5,sell,100.070000
514.100000,N6,N0,100.02,14,sell,100.070000
514.100000,MM,N0,100.02,56,sell,100.070000
514.200000,N5,N11,100.10,66,buy,100.060000
514.200000,N5,MM,100.12,6,buy,100.070000
514.200000,N5,CB,100.14,8,buy,100.080000
514.300000,MM,N1,100.02,24,sell,100.075000
514.300000,N12,N1,99.90,50,sell,100.015000
514.300000,N12,N2,99.90,41,sell,100.015000
514.300000,N0,N2,99.84,23,sell,99.985000
514.300000,N6,N2,99.80,25,sell,99.965000
514.400000,N1,N13,100.13,53,buy,99.965000
514.400000,N1,CB,100.14,5,buy,99.970000
515.200000,N4,N11,100.03,93,sell,100.055000
515.300000,N14,N6,100.08,19,buy,99.940000
515.300000,N14,N13,100.10,35,buy,99.950000
515.300000,N14,N0,100.10,30,buy,99.950000
515.300000,N14,N9,100.11,3,buy,99.955000
515.600000,N6,N14,99.80,13,sell,99.955000
515.800000,N6,N14,99.80,48,sell,99.955000
516.000000,N2,N10,99.86,24,sell,99.985000
516.100000,MM,N10,100.01,80,sell,100.060000
517.000000,N8,N9,100.11,12,buy,100.035000
517.800000,N8,N12,99.98,52,sell,100.025000
517.800000,CA,N12,99.96,6,sell,100.015000
518.100000,N9,CA,99.97,15,sell,100.015000
518.600000,N9,N5,99.97,11,sell,100.010000
518.900000,N5,N14,100.05,11,buy,100.010000
518.900000,N5,N14,100.06,21,buy,100.015000
519.000000,N9,N2,99.97,52,sell,100.015000
519.000000,CA,N2,99.96,15,sell,100.010000
519.000000,CB,N2,99.91,32,sell,99.985000
519.700000,MM,CA,100.03,78,sell,100.045000
520.500000,N5,N2,100.04,25,buy,100.035000
520.800000,N2,N2,100.04,31,buy,100.035000
520.800000,N2,N12,100.05,37,buy,100.040000
520.800000,N3,N12,100.05,21,buy,100.040000
520.800000,N3,N14,100.06,22,buy,100.045000
520.900000,N12,N2,100.04,13,sell,100.050000
520.900000,MM,N2,100.03,2,sell,100.045000
520.900000,N2,N2,100.01,38,sell,100.035000
521.100000,N2,N3,100.01,43,sell,100.035000
521.100000,N3,N3,100.01,2,sell,100.035000
521.200000,N1,N14,100.06,27,buy,100.035000
521.200000,N1,CB,100.07,11,buy,100.040000
521.200000,N3,CB,100.01,16,sell,100.040000
521.900000,N11,CB,100.07,6,buy,100.040000
521.900000,N11,N3,100.08,29,buy,100.045000
522.000000,N0,N3,100.08,69,buy,100.045000
522.000000,N0,N6,100.08,5,buy,100.045000
522.100000,N14,N6,100.08,42,buy,100.060000
522.100000,N14,N3,100.08,9,buy,100.060000
522.400000,N9,N12,100.07,64,sell,100.080000
522.600000,N0,N0,100.09,41,buy,100.070000
522.900000,MM,N10,100.04,80,sell,100.055000
523.400000,N1,N10,100.03,7,buy,100.020000
523.400000,N1,N1,100.07,29,buy,100.040000
523.400000,N1,N2,100.08,17,buy,100.045000
523.600000,N8,N2,100.08,49,buy,100.045000
523.900000,N12,N0,100.03,26,buy,100.020000
524.000000,N11,N0,100.03,56,buy,100.020000
524.100000,N3,N0,100.03,5,buy,100.020000
524.100000,N3,N14,100.05,26,buy,100.030000
524.200000,N13,N14,100.05,28,buy,100.030000
524.400000,N10,N2,100.08,30,buy,100.065000
524.400000,N10,N0,100.09,4,buy,100.070000
524.400000,N11,N0,100.09,8,buy,100.070000
524.400000,N11,N0,100.09,20,buy,100.070000
524.400000,N14,N0,100.09,4,buy,100.070000
524.400000,N14,N8,100.09,19,buy,100.070000
524.600000,N11,N8,100.09,35,buy,100.070000
525.000000,N9,N8,100.09,39,buy,100.070000
525.100000,N9,N4,100.11,27,buy,100.100000
525.100000,N9,N2,100.13,66,buy,100.110000
525.100000,N9,MM,100.14,4,buy,100.115000
525.200000,N0,MM,100.14,76,buy,100.115000
525.200000,N0,CA,100.15,5,buy,100.120000
526.000000,N12,N9,100.10,21,sell,100.110000
526.000000,CA,N14,100.12,33,buy,100.110000
526.600000,N9,N14,100.12,22,buy,100.110000
526.600000,N9,CA,100.15,6,buy,100.125000
526.600000,N9,N12,100.15,61,buy,100.125000
526.800000,N12,N13,100.10,43,sell,100.125000
526.800000,N4,N13,100.05,53,sell,100.100000
527.200000,N4,N5,100.05,41,sell,100.100000
527.200000,N10,N5,100.04,9,sell,100.095000
527.500000,N10,N1,100.04,71,sell,100.095000
527.500000,MM,N1,100.04,28,sell,100.095000
527.500000,MM,N13,100.04,22,sell,100.095000
527.800000,N1,N11,100.06,11,buy,100.050000
527.900000,MM,CA,100.04,30,sell,100.050000
528.200000,N3,CB,100.02,45,sell,100.025000
528.200000,N5,CB,100.02,49,sell,100.025000
528.400000,N5,N7,100.02,45,sell,100.025000
528.400000,N8,N7,100.00,49,sell,100.015000
528.700000,N12,CA,100.03,12,buy,100.015000
529.200000,N8,N3,100.00,49,sell,100.015000
529.200000,N1,N3,100.00,26,sell,100.015000
529.400000,N1,N8,100.00,12,sell,100.015000
529.400000,N5,N8,99.99,10,sell,100.010000
529.400000,N0,N8,99.99,50,sell,100.010000
529.500000,N0,N12,99.99,24,sell,100.010000
529.800000,N9,N12,99.99,3,buy,99.975000
529.800000,N9,CA,100.03,29,buy,99.995000
529.800000,N9,MM,100.03,15,buy,99.995000
530.300000,N0,N12,99.96,75,sell,99.970000
530.300000,N10,N12,99.96,4,sell,99.970000
531.200000,N10,N1,99.96,84,sell,99.970000
531.200000,N3,N1,99.96,2,sell,99.970000
531.200000,N3,N3,99.96,33,sell,99.970000
531.200000,N3,N3,99.94,7,sell,99.960000
531.600000,N3,N6,99.94,36,sell,99.960000
531.600000,N12,N6,99.94,34,sell,99.960000
531.600000,N1,N6,99.92,1,sell,99.950000
531.800000,N1,N13,99.92,72,sell,99.950000
531.800000,CB,N2,99.98,29,buy,99.950000
531.800000,CB,N11,99.98,44,buy,99.950000
531.900000,N8,N11,99.98,42,buy,99.950000
531.900000,N8,MM,100.01,18,buy,99.965000
532.000000,N9,MM,100.01,62,buy,99.965000
532.000000,N9,N7,100.02,28,buy,99.970000
532.400000,N7,N7,100.02,12,buy,99.970000
532.400000,N7,N7,100.04,25,buy,99.980000
532.900000,N9,N7,100.04,24,buy,99.995000
532.900000,N9,N5,100.05,23,buy,100.000000
532.900000,N9,N11,100.06,1,buy,100.005000
533.000000,N6,N11,100.06,44,buy,100.005000
533.400000,N1,N11,100.06,10,buy,100.040000
533.900000,N2,N1,100.08,79,buy,100.075000
533.900000,N2,N1,100.10,12,buy,100.085000
534.000000,MM,N1,100.10,80,buy,100.085000
534.300000,N12,N1,100.10,4,buy,100.085000
534.300000,N12,N7,100.10,40,buy,100.085000
534.500000,N8,N7,100.10,12,buy,100.090000
534.600000,N6,N8,100.11,54,buy,100.105000
534.600000,N10,N8,100.11,36,buy,100.105000
534.600000,N10,N7,100.16,43,buy,100.130000
534.600000,N10,CB,100.16,15,buy,100.130000
534.800000,N13,CB,100.16,39,buy,100.130000
534.800000,N13,N2,100.16,46,buy,100.130000
534.900000,N1,N2,100.16,27,buy,100.130000
534.900000,N1,N2,100.18,5,buy,100.140000
536.300000,N12,N2,100.18,63,buy,100.140000
536.700000,N3,N13,100.20,76,buy,100.190000
536.700000,N3,MM,100.23,21,buy,100.205000
537.200000,N8,N0,100.23,25,buy,100.205000
537.300000,N13,N0,100.23,35,buy,100.205000
537.400000,N12,N1,100.18,31,sell,100.205000
537.400000,MM,N1,100.15,17,sell,100.190000
537.800000,N13,N0,100.23,23,buy,100.225000
538.100000,N9,N0,100.23,15,buy,100.225000
538.100000,N13,N0,100.24,69,buy,100.235000
538.300000,N6,N0,100.24,3,buy,100.235000
538.300000,N6,N3,100.24,63,buy,100.235000
538.300000,N6,MM,100.25,29,buy,100.240000
538.400000,N3,MM,100.25,10,buy,100.240000
538.400000,N5,MM,100.25,28,buy,100.240000
538.600000,N2,MM,100.25,13,buy,100.240000
538.800000,N12,N7,100.30,67,buy,100.265000
538.800000,N12,N14,100.37,23,buy,100.300000
539.100000,N13,N14,100.37,17,buy,100.300000
539.100000,CA,N14,100.37,5,buy,100.300000
539.400000,N5,N2,100.44,58,buy,100.420000
540.000000,MM,N2,100.44,40,buy,100.420000
540.200000,N4,N6,100.49,22,buy,100.470000
540.200000,N7,N6,100.49,31,buy,100.470000
540.400000,MM,N5,100.45,28,sell,100.475000
540.800000,MM,N2,100.45,12,sell,100.460000
540.800000,N12,N2,100.42,15,sell,100.445000
540.800000,N12,N7,100.42,52,sell,100.445000
540.800000,N11,N12,100.47,41,buy,100.445000
540.900000,N12,CA,100.42,12,sell,100.445000
541.100000,N1,CA,100.36,79,buy,100.350000
541.100000,N1,N12,100.47,7,buy,100.405000
541.300000,N8,N4,100.34,16,sell,100.375000
541.500000,N8,N2,100.34,56,sell,100.350000
541.500000,N8,N10,100.32,39,sell,100.340000
541.500000,N6,N10,100.31,2,sell,100.335000
541.600000,N5,CA,100.36,45,buy,100.350000
542.200000,N3,N0,100.41,12,buy,100.385000
542.800000,N0,N11,100.46,78,buy,100.415000
542.800000,N0,N11,100.50,18,buy,100.435000
543.300000,N8,N7,100.37,53,sell,100.380000
543.300000,N12,N7,100.37,10,sell,100.380000
543.300000,N5,N7,100.36,24,sell,100.375000
543.400000,N6,N8,100.39,36,buy,100.375000
544.500000,N5,N0,100.36,5,sell,100.375000
544.500000,MM,N0,100.32,54,sell,100.355000
544.600000,CB,N8,100.39,36,buy,100.355000
545.100000,N11,MM,100.42,31,buy,100.415000
545.200000,CB,N2,100.41,15,sell,100.415000
545.200000,N14,MM,100.42,44,buy,100.415000
545.400000,N1,MM,100.42,5,buy,100.415000
545.400000,N1,N11,100.50,24,buy,100.455000
545.400000,N8,N11,100.50,17,buy,100.455000
545.400000,N8,N7,100.50,10,buy,100.455000
545.400000,N8,N9,100.51,7,buy,100.460000
545.500000,N1,N9,100.51,22,buy,100.460000
546.100000,N13,N11,100.50,30,sell,100.505000
546.100000,MM,N11,100.47,48,sell,100.490000
546.200000,N8,N9,100.51,47,buy,100.490000
546.200000,N8,N13,100.51,43,buy,100.490000
546.500000,MM,CA,100.47,22,sell,100.490000
546.600000,N13,N13,100.51,20,buy,100.490000
546.600000,N13,N7,100.53,51,buy,100.500000
546.600000,N13,N9,100.54,28,buy,100.505000
546.700000,N2,N9,100.54,20,buy,100.505000
546.900000,N8,N9,100.54,31,buy,100.505000
546.900000,N8,N7,100.55,65,buy,100.510000
547.300000,N6,MM,100.57,63,buy,100.520000
547.500000,N2,MM,100.57,17,buy,100.520000
547.500000,N2,N9,100.58,22,buy,100.525000
547.500000,N7,N9,100.58,7,buy,100.525000
547.500000,N7,N14,100.58,38,buy,100.525000
547.500000,N7,N8,100.62,50,buy,100.545000
547.800000,N0,N8,100.62,24,buy,100.545000
547.800000,N0,CA,100.63,41,buy,100.550000
547.800000,N0,N6,100.63,19,buy,100.550000
547.900000,N9,N6,100.63,74,buy,100.575000
548.000000,N10,N6,100.63,5,buy,100.625000
548.000000,N10,N0,100.67,43,buy,100.645000
548.100000,N5,N13,100.70,25,buy,100.690000
548.100000,N7,N4,100.81,54,buy,100.785000
548.400000,N1,N4,100.81,38,buy,100.795000
548.400000,N1,N9,100.84,31,buy,100.810000
548.400000,N9,N5,100.78,51,sell,100.810000
548.400000,N5,N5,100.76,29,sell,100.800000
548.400000,N7,N5,100.71,13,sell,100.775000
548.700000,N13,N8,100.84,53,buy,100.805000
548.900000,CA,N8,100.84,43,buy,100.805000
549.500000,N12,N0,100.86,30,buy,100.835000
550.300000,N0,MM,100.87,39,buy,100.840000
550.300000,CA,MM,100.87,41,buy,100.840000
550.300000,CA,N2,100.89,23,buy,100.850000
550.300000,CA,N13,101.05,23,buy,100.930000
550.600000,N7,N12,100.81,11,sell,100.830000
551.300000,N7,N14,100.81,64,sell,100.830000
551.300000,CB,N14,100.79,9,sell,100.820000
551.700000,N12,N5,101.08,25,buy,100.935000
551.700000,N12,N8,101.16,43,buy,100.975000
552.300000,N2,MM,100.81,20,buy,100.800000
552.300000,CB,CA,100.79,49,sell,100.800000
552.800000,N10,MM,100.81,60,buy,100.800000
552.800000,N10,N3,100.85,37,buy,100.820000
552.900000,N3,N3,100.85,13,buy,100.820000
553.200000,CB,N8,100.79,25,sell,100.820000
553.200000,N4,N8,100.78,10,sell,100.815000
555.000000,MM,N0,100.82,80,buy,100.815000
555.100000,N2,N0,100.82,5,buy,100.815000
555.100000,N2,N6,100.83,18,buy,100.820000
555.100000,N2,N2,100.83,74,buy,100.820000
555.100000,N7,N2,100.83,20,buy,100.820000
555.100000,N7,N3,100.85,6,buy,100.830000
555.200000,N1,N3,100.85,35,buy,100.830000
555.200000,N1,N8,100.85,28,buy,100.830000
555.200000,N3,N6,100.81,35,sell,100.830000
555.200000,N4,N6,100.78,26,sell,100.815000
555.400000,N6,N8,100.85,24,buy,100.815000
555.800000,N7,N8,100.85,1,buy,100.815000
555.800000,N7,N9,100.89,63,buy,100.835000
555.900000,N11,N9,100.89,24,buy,100.875000
556.000000,N7,N9,100.89,4,buy,100.875000
556.000000,N7,N2,100.89,27,buy,100.875000
556.000000,N13,N2,100.89,1,buy,100.875000
556.000000,N13,N3,100.91,31,buy,100.885000
556.100000,N8,N3,100.91,8,buy,100.885000
556.100000,N8,MM,100.93,35,buy,100.895000
556.200000,N10,N5,100.86,31,sell,100.895000
556.400000,N14,MM,100.93,45,buy,100.895000
556.400000,N14,N4,100.93,53,buy,100.895000
557.600000,N12,N4,100.93,2,buy,100.915000
557.600000,N12,N5,100.97,25,buy,100.935000
558.000000,N11,N0,100.90,74,sell,100.925000
558.400000,N11,N2,100.95,67,buy,100.925000
558.400000,N11,N5,100.97,20,buy,100.935000
558.400000,N11,MM,101.00,5,buy,100.950000
558.700000,N2,MM,101.00,75,buy,100.960000
558.700000,N2,N14,101.00,21,buy,100.960000
558.800000,N7,N14,101.00,11,buy,100.960000
558.800000,N7,N8,101.02,11,buy,100.970000
558.800000,N10,N8,101.02,86,buy,100.970000
558.800000,N10,N6,101.20,7,buy,101.060000
559.100000,N9,N10,100.92,61,sell,101.025000
559.100000,N1,N10,100.91,32,sell,101.020000
559.300000,N1,N2,100.91,45,sell,101.020000
559.300000,MM,N2,100.90,53,sell,101.015000
559.400000,N7,N11,101.13,28,buy,101.015000
559.600000,N14,N9,101.01,42,buy,100.955000
559.700000,N11,N9,101.01,51,buy,100.955000
559.700000,N11,N6,101.20,16,buy,101.050000
560.000000,N11,N6,101.20,51,buy,101.080000
560.300000,N7,N2,100.96,55,sell,
560.500000,N7,N6,100.96,14,sell,
560.500000,N13,N6,100.96,24,sell,
560.700000,N13,N6,100.96,18,sell,100.970000
560.700000,MM,N6,100.90,16,sell,100.940000
561.100000,N12,N3,100.98,22,buy,100.965000
561.100000,N12,N8,101.03,15,buy,100.990000
561.400000,MM,N5,100.95,34,sell,100.990000
561.700000,MM,CB,100.95,46,sell,100.975000
561.700000,N11,CB,100.89,7,sell,100.945000
561.800000,N11,N10,100.89,14,sell,100.920000
561.800000,CA,N10,100.87,18,sell,100.910000
562.000000,CA,N2,100.87,60,sell,100.910000
562.000000,N8,N2,100.87,11,sell,100.910000
562.100000,N14,N8,100.95,19,buy,100.910000
562.100000,N14,N4,100.97,63,buy,100.920000
562.300000,N8,N4,100.87,9,sell,100.920000
562.300000,N9,N4,100.86,63,sell,100.915000
562.300000,N3,N4,100.86,8,sell,100.915000
562.500000,N3,N12,100.86,29,sell,100.915000
562.500000,N6,N12,100.86,30,sell,100.915000
563.000000,N3,N1,100.87,25,buy,100.865000
563.300000,N6,N1,100.87,62,buy,100.865000
563.300000,N6,N10,100.88,20,buy,100.870000
563.300000,N6,N8,100.91,10,buy,100.885000
563.300000,N6,N10,100.86,41,sell,100.885000
563.700000,N1,N8,100.91,36,buy,100.890000
564.300000,N0,N10,100.88,20,buy,100.875000
564.300000,N0,N8,100.91,12,buy,100.890000
564.400000,N13,N5,100.87,57,sell,100.890000
564.400000,N6,N5,100.86,7,sell,100.885000
564.400000,MM,N5,100.82,28,sell,100.865000
564.900000,MM,N11,100.82,34,sell,100.865000
565.200000,MM,N11,100.82,18,sell,100.865000
565.200000,N9,N11,100.81,22,sell,100.860000
565.200000,N2,N11,100.81,17,sell,100.860000
566.400000,N2,N5,100.81,60,sell,100.815000
566.400000,N13,N5,100.79,21,sell,100.805000
566.400000,N13,N12,100.79,35,sell,100.805000
566.400000,N14,N12,100.76,26,sell,100.790000
566.400000,N3,N12,100.76,9,sell,100.790000
566.700000,N3,N7,100.76,80,sell,100.790000
566.700000,CA,N7,100.74,10,sell,100.780000
567.400000,CA,N14,100.82,53,buy,100.805000
567.400000,CB,N14,100.82,12,buy,100.805000
567.400000,CB,N14,100.82,73,buy,100.805000
567.700000,N6,N10,100.79,15,sell,100.805000
567.700000,MM,N10,100.75,80,sell,100.785000
567.700000,CA,N10,100.74,3,sell,100.780000
567.900000,CA,N4,100.74,23,sell,100.750000
568.200000,CA,N11,100.74,11,sell,100.750000
569.000000,CA,N13,100.74,27,sell,100.750000
569.000000,N7,N13,100.71,5,sell,100.735000
569.000000,N2,N13,100.68,33,sell,100.720000
569.000000,N7,N13,100.61,14,sell,100.685000
569.800000,N2,CA,100.76,42,buy,100.730000
569.800000,N2,N12,100.76,14,buy,100.730000
569.800000,N2,N13,100.77,18,buy,100.735000
569.800000,CA,N13,100.77,42,buy,100.755000
570.000000,MM,N7,100.79,66,buy,100.785000
570.100000,N0,N14,100.82,1,buy,100.805000
570.100000,N0,N11,100.82,38,buy,100.805000
570.100000,N9,N11,100.82,2,buy,100.805000
570.100000,N9,N9,100.83,41,buy,100.810000
570.600000,MM,N8,100.79,14,sell,100.810000
570.600000,CA,N8,100.78,17,sell,100.805000
570.600000,N7,N8,100.74,22,sell,100.785000
570.600000,N12,N9,100.83,29,buy,100.785000
570.900000,N0,N9,100.83,7,buy,100.785000
570.900000,N0,N11,100.83,70,buy,100.785000
570.900000,N0,N3,100.84,4,buy,100.790000
571.000000,CB,N3,100.84,55,buy,100.800000
571.000000,CB,N4,100.84,2,buy,100.800000
571.200000,N7,N4,100.84,10,buy,100.800000
571.300000,N6,N4,100.84,23,buy,100.810000
571.300000,N2,N10,100.78,18,sell,100.810000
571.500000,N4,N4,100.84,33,buy,100.810000
571.500000,N4,N12,100.84,25,buy,100.810000
571.600000,N2,N1,100.78,19,sell,100.810000
571.600000,N13,N1,100.76,28,sell,100.800000
571.600000,N7,N1,100.74,13,sell,100.790000
571.600000,N7,N1,100.73,8,sell,100.785000
571.600000,N7,N11,100.73,51,sell,100.785000
571.800000,N4,N12,100.84,8,buy,100.785000
571.800000,N4,N12,100.86,11,buy,100.795000
572.200000,N5,N12,100.86,5,buy,100.795000
572.200000,N5,N11,100.87,26,buy,100.800000
572.500000,N13,N8,100.85,12,sell,100.860000
572.500000,N7,N8,100.73,35,sell,100.800000
572.500000,N3,N8,100.70,13,sell,100.785000
572.900000,N7,N11,100.87,27,buy,100.825000
573.000000,N6,N11,100.87,38,buy,100.825000
573.000000,N6,N14,100.88,49,buy,100.830000
573.000000,MM,N14,100.88,48,buy,100.830000
573.000000,MM,N10,100.89,32,buy,100.835000
573.100000,N5,N10,100.89,2,buy,100.835000
573.100000,N5,N8,100.90,65,buy,100.840000
573.100000,N10,N8,100.90,10,buy,100.840000
573.100000,N10,N4,100.90,6,buy,100.840000
573.300000,N13,N4,100.90,74,buy,100.840000
573.500000,N6,N4,100.90,3,buy,100.890000
573.500000,N6,N4,100.91,41,buy,100.895000
573.700000,N14,N7,100.88,46,sell,100.895000
573.700000,N3,N7,100.70,29,sell,100.805000
573.700000,N2,N7,100.69,15,sell,100.800000
574.000000,N8,N11,100.88,37,sell,100.895000
574.100000,N5,N4,100.91,13,buy,100.895000
574.100000,N5,N14,100.92,22,buy,100.900000
574.400000,N0,N14,100.92,24,buy,100.900000
574.400000,N0,CB,100.93,73,buy,100.905000
574.900000,N3,N2,100.89,28,sell,100.910000
575.000000,N14,CB,100.93,2,buy,100.910000
575.000000,N14,N9,100.95,15,buy,100.920000
575.200000,N0,N9,100.95,2,buy,100.920000
575.400000,N0,N4,100.97,2,buy,100.960000
575.500000,N6,N4,100.98,45,buy,100.975000
575.500000,N6,N4,100.99,29,buy,100.980000
575.600000,N0,N0,100.97,35,sell,100.980000
575.600000,N0,N0,100.95,37,sell,100.970000
575.800000,N0,N8,100.95,20,sell,100.970000
575.800000,N12,N8,100.94,21,sell,100.965000
575.800000,N3,N8,100.89,11,sell,100.940000
575.800000,N8,N8,100.88,29,sell,100.935000
576.000000,N2,N4,100.91,30,sell,100.950000
576.000000,N8,N4,100.88,15,sell,100.935000
576.000000,N9,N4,100.81,12,sell,100.900000
576.300000,CA,N4,100.99,41,buy,100.980000
576.300000,CA,N9,101.00,12,buy,100.985000
576.800000,N3,N9,101.00,60,buy,100.985000
576.800000,N3,N12,101.01,37,buy,100.990000
576.900000,N12,N12,101.01,37,buy,100.990000
576.900000,N12,N1,101.04,34,buy,101.005000
577.400000,N3,N1,101.04,12,buy,101.005000
577.400000,N14,N1,101.04,33,buy,101.005000
577.400000,N14,N3,101.04,29,buy,101.005000
577.500000,N11,N9,100.97,22,sell,101.005000
577.500000,N6,N9,100.97,27,sell,101.005000
577.500000,MM,N9,100.96,33,sell,101.000000
578.100000,N4,N3,101.04,43,buy,101.000000
578.100000,N4,N9,101.05,12,buy,101.005000
578.100000,N4,N12,101.05,8,buy,101.005000
578.100000,N5,N12,101.05,12,buy,101.005000
578.100000,CA,N12,101.05,48,buy,101.005000
578.100000,CA,MM,101.06,19,buy,101.010000
578.400000,N2,MM,101.06,55,buy,101.055000
578.900000,N1,MM,101.06,6,buy,101.040000
578.900000,N1,N1,101.10,16,buy,101.060000
579.300000,N3,N10,101.09,16,buy,101.085000
579.300000,N3,N1,101.10,39,buy,101.090000
579.800000,N2,N13,101.14,33,buy,101.125000
579.800000,N2,MM,101.14,12,buy,101.125000
580.200000,N14,MM,101.14,68,buy,101.125000
580.700000,N4,N12,101.33,12,buy,101.250000
581.400000,N8,CB,101.54,44,buy,101.400000
581.500000,N13,N8,101.26,63,sell,
581.500000,N6,N8,101.24,16,sell,
581.700000,N10,N2,101.30,69,sell,
582.300000,N10,N0,101.33,66,sell,101.370000
582.300000,N3,N0,101.32,21,sell,101.365000
582.300000,N2,MM,101.41,20,buy,101.365000
582.900000,N11,MM,101.41,22,buy,101.365000
582.900000,N3,N13,101.32,39,sell,101.365000
582.900000,N14,N13,101.31,8,sell,101.360000
583.000000,CB,MM,101.41,38,buy,101.360000
583.000000,CB,N2,101.47,61,buy,101.390000
583.100000,N0,N2,101.47,30,buy,101.390000
584.200000,N9,CB,101.47,36,buy,101.390000
584.500000,N11,CB,101.47,33,buy,101.390000
584.500000,N11,N6,101.56,14,buy,101.435000
584.600000,N2,N6,101.56,41,buy,101.435000
584.800000,N14,CA,101.31,14,sell,101.435000
584.800000,MM,CA,101.31,21,sell,101.435000
585.100000,N9,MM,101.39,48,buy,101.350000
585.700000,N7,MM,101.39,32,buy,101.350000
585.700000,N7,N6,101.56,10,buy,101.435000
585.800000,N10,N14,101.34,16,sell,
586.600000,CB,N7,101.43,16,buy,101.410000
586.600000,CB,N13,101.49,44,buy,101.440000
586.800000,N1,N13,101.49,55,buy,101.450000
586.800000,N1,N5,101.50,29,buy,101.455000
587.900000,N3,N5,101.50,27,buy,101.455000
587.900000,N3,N2,101.63,12,buy,101.520000
587.900000,N14,N2,101.63,2,buy,101.520000
588.000000,N0,N3,101.41,24,sell,
588.200000,N0,N11,101.41,11,sell,101.450000
588.200000,N11,N11,101.39,32,sell,101.440000
588.200000,MM,N11,101.39,24,sell,101.440000
588.600000,CA,MM,101.49,61,buy,101.445000
588.700000,N2,MM,101.49,19,buy,101.445000
588.700000,N2,N13,101.49,78,buy,101.445000
589.200000,N8,N13,101.49,2,buy,101.445000
589.200000,N8,N7,101.53,44,buy,101.465000
589.300000,N8,N11,101.47,72,sell,
589.600000,N5,N14,101.50,61,buy,101.485000
589.700000,N5,N10,101.50,1,sell,
